data,dia_semana,numero_dia_semana,origem,familia_caixa,modelo_caixa,quantidade_caixas,registros_origem
2024-01-17,quarta-feira,2,PH SUL (PF),IFCO,6424,80.0,1
2024-01-17,quarta-feira,2,PH SUL (PF),IFCO,NAO_INFORMADO,3.0,1
2024-01-17,quarta-feira,2,PH UBAJARA,IFCO,6416,281.0,14
2024-01-17,quarta-feira,2,PH UBAJARA,IFCO,6424,55.0,3
2024-01-17,quarta-feira,2,TREB. MINAS,HB,NAO_INFORMADO,628.0,32
2024-01-17,quarta-feira,2,TREB. MINAS,IFCO,6416,771.0,48
2024-01-17,quarta-feira,2,TREB. MINAS,IFCO,6424,59.0,8
2024-01-17,quarta-feira,2,TREBESCHI DF,IFCO,6424,13.0,1
2024-01-18,quinta-feira,3,F. TAQUARIVAI,IFCO,6424,240.0,1
2024-01-18,quinta-feira,3,PH SUL (PF),IFCO,6424,640.0,1
2024-01-18,quinta-feira,3,TREB. MINAS,HB,NAO_INFORMADO,54.0,9
2024-01-18,quinta-feira,3,TREB. MINAS,IFCO,6416,814.0,34
2024-01-18,quinta-feira,3,TREB. MINAS,IFCO,6424,3.0,1
2024-01-18,quinta-feira,3,TREB. MINAS,IFCO,NAO_INFORMADO,5.0,1
2024-01-19,sexta-feira,4,PH CASCAVEL,IFCO,6424,887.0,2
2024-01-19,sexta-feira,4,PH CORUMBA (PF),IFCO,6416,120.0,1
2024-01-19,sexta-feira,4,PH SUL (PF),HB,623,1090.0,3
2024-01-19,sexta-feira,4,PH SUL (PF),IFCO,6416,997.0,9
2024-01-19,sexta-feira,4,TREB. MINAS,HB,NAO_INFORMADO,225.0,8
2024-01-19,sexta-feira,4,TREB. MINAS,IFCO,6416,404.0,20
2024-01-19,sexta-feira,4,TREB. MINAS,IFCO,6424,2.0,1
2024-01-19,sexta-feira,4,TREB. MINAS,IFCO,NAO_INFORMADO,1.0,1
2024-01-20,sábado,5,PH CASCAVEL,IFCO,6424,1120.0,4
2024-01-20,sábado,5,PH SUL (PF),HB,623,1305.0,2
2024-01-20,sábado,5,PH SUL (PF),IFCO,6416,493.0,6
2024-01-20,sábado,5,PH SUL (PF),IFCO,NAO_INFORMADO,1.0,1
2024-01-20,sábado,5,PH UBAJARA,IFCO,6416,530.0,52
2024-01-20,sábado,5,PH UBAJARA,IFCO,6424,110.0,16
2024-01-20,sábado,5,TREB. MINAS,HB,NAO_INFORMADO,737.0,26
2024-01-20,sábado,5,TREB. MINAS,IFCO,6416,1802.111111111111,104
2024-01-20,sábado,5,TREB. MINAS,IFCO,6424,247.0,23
2024-01-22,segunda-feira,0,PH CASCAVEL,IFCO,6424,13.0,1
2024-01-22,segunda-feira,0,PH SUL (PF),HB,623,670.0,1
2024-01-22,segunda-feira,0,PH SUL (PF),IFCO,6416,597.0,7
2024-01-22,segunda-feira,0,PH UBAJARA,IFCO,6416,107.0,14
2024-01-22,segunda-feira,0,PH UBAJARA,IFCO,6424,90.0,14
2024-01-22,segunda-feira,0,TREB. MINAS,IFCO,6416,385.0,16
2024-01-22,segunda-feira,0,TREB. MINAS,IFCO,6424,34.0,5
2024-01-23,terça-feira,1,PH SUL (PF),HB,623,670.0,1
2024-01-23,terça-feira,1,PH SUL (PF),IFCO,6416,490.0,6
2024-01-23,terça-feira,1,PH SUL (PF),IFCO,NAO_INFORMADO,3.0,1
2024-01-23,terça-feira,1,PH UBAJARA,IFCO,6416,857.0,49
2024-01-23,terça-feira,1,PH UBAJARA,IFCO,6424,100.0,9
2024-01-23,terça-feira,1,TREB. MINAS,HB,NAO_INFORMADO,462.0,27
2024-01-23,terça-feira,1,TREB. MINAS,IFCO,6416,494.0,22
2024-01-23,terça-feira,1,TREB. MINAS,IFCO,6424,1.0,1
2024-01-24,quarta-feira,2,PH CORUMBA (PF),IFCO,6416,43.0,5
2024-01-24,quarta-feira,2,PH CORUMBA (PF),IFCO,6424,33.0,5
2024-01-24,quarta-feira,2,PH SUL (PF),HB,623,1420.0,4
2024-01-24,quarta-feira,2,PH SUL (PF),IFCO,6416,684.0,7
2024-01-24,quarta-feira,2,PH SUL (PF),IFCO,6424,640.0,1
2024-01-24,quarta-feira,2,PH SUL (PF),IFCO,NAO_INFORMADO,12.0,1
2024-01-24,quarta-feira,2,PH UBAJARA,IFCO,6416,408.0,20
2024-01-24,quarta-feira,2,PH UBAJARA,IFCO,6424,93.0,9
2024-01-24,quarta-feira,2,TREB. MINAS,HB,NAO_INFORMADO,652.0,36
2024-01-24,quarta-feira,2,TREB. MINAS,IFCO,6416,370.0,39
2024-01-24,quarta-feira,2,TREB. MINAS,IFCO,6424,4.0,3
2024-01-25,quinta-feira,3,PH CASCAVEL,IFCO,6424,1440.0,3
2024-01-25,quinta-feira,3,PH CORUMBA (PF),IFCO,6416,90.0,3
2024-01-25,quinta-feira,3,PH SUL (PF),IFCO,6416,66.0,3
2024-01-25,quinta-feira,3,PH SUL (PF),IFCO,6424,640.0,1
2024-01-25,quinta-feira,3,PH SUL (PF),IFCO,NAO_INFORMADO,3.0,1
2024-01-25,quinta-feira,3,PH UBAJARA,IFCO,6416,129.0,23
2024-01-25,quinta-feira,3,PH UBAJARA,IFCO,6424,599.0,6
2024-01-25,quinta-feira,3,TREB. MINAS,HB,NAO_INFORMADO,176.0,16
2024-01-25,quinta-feira,3,TREB. MINAS,IFCO,6416,1766.0,50
2024-01-25,quinta-feira,3,TREB. MINAS,IFCO,6424,1.0,1
2024-01-26,sexta-feira,4,PH CASCAVEL,IFCO,6424,920.0,1
2024-01-26,sexta-feira,4,PH SUL (PF),HB,623,1250.0,1
2024-01-26,sexta-feira,4,PH SUL (PF),IFCO,6416,855.0,8
2024-01-26,sexta-feira,4,PH SUL (PF),IFCO,6424,640.0,1
2024-01-26,sexta-feira,4,PH SUL (PF),IFCO,NAO_INFORMADO,2.0,1
2024-01-26,sexta-feira,4,PH UBAJARA,IFCO,6416,223.0,14
2024-01-26,sexta-feira,4,PH UBAJARA,IFCO,6424,75.0,4
2024-01-26,sexta-feira,4,TREB. MINAS,HB,NAO_INFORMADO,401.66666666666697,17
2024-01-26,sexta-feira,4,TREB. MINAS,IFCO,6416,427.0,20
2024-01-26,sexta-feira,4,TREB. MINAS,IFCO,6424,2.0,2
2024-01-27,sábado,5,PH CORUMBA (PF),IFCO,6416,120.0,3
2024-01-27,sábado,5,PH SUL (PF),HB,623,670.0,1
2024-01-27,sábado,5,PH SUL (PF),IFCO,6416,554.0,7
2024-01-27,sábado,5,PH SUL (PF),IFCO,6424,880.0,2
2024-01-27,sábado,5,PH SUL (PF),IFCO,NAO_INFORMADO,1.0,1
2024-01-27,sábado,5,PH UBAJARA,IFCO,6416,568.0,49
2024-01-27,sábado,5,PH UBAJARA,IFCO,6424,349.0,20
2024-01-27,sábado,5,TREB. MINAS,HB,NAO_INFORMADO,330.0,6
2024-01-27,sábado,5,TREB. MINAS,IFCO,6416,1854.0,67
2024-01-27,sábado,5,TREB. MINAS,IFCO,6424,522.0,4
2024-01-29,segunda-feira,0,PH SUL (PF),HB,623,1320.0,2
2024-01-29,segunda-feira,0,PH SUL (PF),IFCO,6416,506.0,7
2024-01-29,segunda-feira,0,PH SUL (PF),IFCO,6424,1120.0,1
2024-01-29,segunda-feira,0,PH SUL (PF),IFCO,NAO_INFORMADO,5.0,1
2024-01-29,segunda-feira,0,TREB. MINAS,IFCO,6416,280.0,22
2024-01-29,segunda-feira,0,TREB. MINAS,IFCO,6424,13.0,5
2024-01-30,terça-feira,1,PH CASCAVEL,IFCO,6424,1000.0,2
2024-01-30,terça-feira,1,PH SUL (PF),HB,623,1260.0,1
2024-01-30,terça-feira,1,PH SUL (PF),IFCO,6416,587.0,6
2024-01-30,terça-feira,1,PH SUL (PF),IFCO,NAO_INFORMADO,2.0,1
2024-01-30,terça-feira,1,PH UBAJARA,IFCO,6416,1344.0,84
2024-01-30,terça-feira,1,PH UBAJARA,IFCO,6424,290.0,19
2024-01-30,terça-feira,1,TREB. MINAS,HB,NAO_INFORMADO,828.0,44
2024-01-30,terça-feira,1,TREB. MINAS,IFCO,6416,748.55,24
2024-01-30,terça-feira,1,TREB. MINAS,IFCO,6424,161.0,3
2024-01-31,quarta-feira,2,PH CORUMBA (PF),IFCO,6416,60.0,3
2024-01-31,quarta-feira,2,PH CORUMBA (PF),IFCO,6424,53.0,5
2024-01-31,quarta-feira,2,PH SUL (PF),HB,623,670.0,1
2024-01-31,quarta-feira,2,PH SUL (PF),IFCO,6416,650.0,8
2024-01-31,quarta-feira,2,PH SUL (PF),IFCO,6424,240.0,1
2024-01-31,quarta-feira,2,PH SUL (PF),IFCO,NAO_INFORMADO,3.0,1
2024-01-31,quarta-feira,2,PH UBAJARA,IFCO,6416,468.0,31
2024-01-31,quarta-feira,2,PH UBAJARA,IFCO,6424,263.0,17
2024-01-31,quarta-feira,2,TREB. MINAS,HB,NAO_INFORMADO,614.0,29
2024-01-31,quarta-feira,2,TREB. MINAS,IFCO,6416,750.0,30
2024-01-31,quarta-feira,2,TREB. MINAS,IFCO,6424,9.0,2
2024-01-31,quarta-feira,2,TREBESCHI DF,IFCO,6424,12.0,1
2024-02-01,quinta-feira,3,PH CASCAVEL,IFCO,6424,1756.0,3
2024-02-01,quinta-feira,3,PH CORUMBA (PF),IFCO,6416,70.0,2
2024-02-01,quinta-feira,3,PH SUL (PF),HB,623,670.0,1
2024-02-01,quinta-feira,3,PH SUL (PF),IFCO,6416,108.0,3
2024-02-01,quinta-feira,3,PH SUL (PF),IFCO,6424,480.0,2
2024-02-01,quinta-feira,3,PH SUL (PF),IFCO,NAO_INFORMADO,4.0,1
2024-02-01,quinta-feira,3,PH UBAJARA,IFCO,6416,107.0,27
2024-02-01,quinta-feira,3,PH UBAJARA,IFCO,6424,5.0,3
2024-02-01,quinta-feira,3,TREB. MINAS,HB,NAO_INFORMADO,161.0,13
2024-02-01,quinta-feira,3,TREB. MINAS,IFCO,6416,876.7619047619048,37
2024-02-01,quinta-feira,3,TREB. MINAS,IFCO,6424,3.0,2
2024-02-02,sexta-feira,4,PH CASCAVEL,IFCO,6424,501.0,2
2024-02-02,sexta-feira,4,PH SUL (PF),HB,623,1300.0,2
2024-02-02,sexta-feira,4,PH SUL (PF),IFCO,6416,1060.0,8
2024-02-02,sexta-feira,4,PH SUL (PF),IFCO,6424,240.0,1
2024-02-02,sexta-feira,4,PH SUL (PF),IFCO,NAO_INFORMADO,2.0,1
2024-02-02,sexta-feira,4,PH UBAJARA,IFCO,6416,593.0,19
2024-02-02,sexta-feira,4,PH UBAJARA,IFCO,6424,62.0,6
2024-02-02,sexta-feira,4,TREB. MINAS,IFCO,6416,309.0,15
2024-02-02,sexta-feira,4,TREB. MINAS,IFCO,6424,1.0,1
2024-02-03,sábado,5,PH CASCAVEL,IFCO,6424,640.0,2
2024-02-03,sábado,5,PH SUL (PF),HB,623,634.0,2
2024-02-03,sábado,5,PH SUL (PF),IFCO,6416,547.0,8
2024-02-03,sábado,5,PH SUL (PF),IFCO,6424,880.0,2
2024-02-03,sábado,5,PH SUL (PF),IFCO,NAO_INFORMADO,1.0,1
2024-02-03,sábado,5,PH UBAJARA,IFCO,6416,476.0,46
2024-02-03,sábado,5,PH UBAJARA,IFCO,6424,14.0,7
2024-02-03,sábado,5,TREB. MINAS,HB,NAO_INFORMADO,508.0,12
2024-02-03,sábado,5,TREB. MINAS,IFCO,6416,1047.0,41
2024-02-03,sábado,5,TREB. MINAS,IFCO,6424,82.0,3
2024-02-04,domingo,6,PH SUL (PF),IFCO,6416,48.0,3
2024-02-04,domingo,6,PH SUL (PF),IFCO,NAO_INFORMADO,3.0,1
2024-02-05,segunda-feira,0,PH SUL (PF),HB,623,1340.0,2
2024-02-05,segunda-feira,0,PH SUL (PF),IFCO,6416,524.0,8
2024-02-05,segunda-feira,0,PH SUL (PF),IFCO,6424,1120.0,3
2024-02-05,segunda-feira,0,PH SUL (PF),IFCO,NAO_INFORMADO,8.0,1
2024-02-05,segunda-feira,0,PH UBAJARA,IFCO,6416,102.0,5
2024-02-05,segunda-feira,0,PH UBAJARA,IFCO,6424,223.0,7
2024-02-05,segunda-feira,0,TREB. MINAS,HB,NAO_INFORMADO,685.0,5
2024-02-05,segunda-feira,0,TREB. MINAS,IFCO,6416,590.0,36
2024-02-05,segunda-feira,0,TREB. MINAS,IFCO,6424,107.0,10
2024-02-06,terça-feira,1,PH CASCAVEL,IFCO,6424,628.0,1
2024-02-06,terça-feira,1,PH SUL (PF),HB,623,670.0,1
2024-02-06,terça-feira,1,PH SUL (PF),IFCO,6416,713.0,9
2024-02-06,terça-feira,1,PH SUL (PF),IFCO,6424,960.0,2
2024-02-06,terça-feira,1,PH SUL (PF),IFCO,NAO_INFORMADO,3.0,1
2024-02-06,terça-feira,1,PH UBAJARA,HB,NAO_INFORMADO,1.0,1
2024-02-06,terça-feira,1,PH UBAJARA,IFCO,6416,843.0,47
2024-02-06,terça-feira,1,PH UBAJARA,IFCO,6424,115.0,16
2024-02-06,terça-feira,1,TREB. MINAS,HB,NAO_INFORMADO,855.0,4
2024-02-06,terça-feira,1,TREB. MINAS,IFCO,6416,700.0,27
2024-02-06,terça-feira,1,TREB. MINAS,IFCO,6424,42.0,2
2024-02-07,quarta-feira,2,PH CORUMBA (PF),IFCO,6416,62.0,3
2024-02-07,quarta-feira,2,PH CORUMBA (PF),IFCO,6424,53.0,5
2024-02-07,quarta-feira,2,PH SUL (PF),HB,623,1340.0,4
2024-02-07,quarta-feira,2,PH SUL (PF),IFCO,6416,621.0,12
2024-02-07,quarta-feira,2,PH SUL (PF),IFCO,6424,1835.0,4
2024-02-07,quarta-feira,2,PH SUL (PF),IFCO,NAO_INFORMADO,4.0,1
2024-02-07,quarta-feira,2,PH UBAJARA,IFCO,6416,466.0,46
2024-02-07,quarta-feira,2,PH UBAJARA,IFCO,6424,302.0,17
2024-02-07,quarta-feira,2,TREB. MINAS,HB,NAO_INFORMADO,200.0,1
2024-02-07,quarta-feira,2,TREB. MINAS,IFCO,6416,659.0,39
2024-02-07,quarta-feira,2,TREB. MINAS,IFCO,6424,172.0,19
2024-02-08,quinta-feira,3,PH SUL (PF),IFCO,6416,61.0,4
2024-02-08,quinta-feira,3,PH SUL (PF),IFCO,6424,1480.0,3
2024-02-08,quinta-feira,3,PH SUL (PF),IFCO,NAO_INFORMADO,4.0,1
2024-02-08,quinta-feira,3,PH UBAJARA,IFCO,6416,163.0,3
2024-02-08,quinta-feira,3,PH UBAJARA,IFCO,6424,54.0,3
2024-02-08,quinta-feira,3,TREB. MINAS,HB,NAO_INFORMADO,611.0,35
2024-02-08,quinta-feira,3,TREB. MINAS,IFCO,6416,1037.0,55
2024-02-08,quinta-feira,3,TREB. MINAS,IFCO,6424,4.0,2
2024-02-09,sexta-feira,4,PH CORUMBA (PF),IFCO,6416,150.0,3
2024-02-09,sexta-feira,4,PH CORUMBA (PF),IFCO,6424,50.0,1
2024-02-09,sexta-feira,4,PH SUL (PF),HB,623,1250.0,1
2024-02-09,sexta-feira,4,PH SUL (PF),IFCO,6416,845.0,10
2024-02-09,sexta-feira,4,PH SUL (PF),IFCO,6424,1760.0,2
2024-02-09,sexta-feira,4,PH SUL (PF),IFCO,NAO_INFORMADO,1.0,1
2024-02-09,sexta-feira,4,PH UBAJARA,IFCO,6416,312.0,15
2024-02-09,sexta-feira,4,PH UBAJARA,IFCO,6424,69.0,2
2024-02-09,sexta-feira,4,TREB. MINAS,IFCO,6416,676.0,21
2024-02-09,sexta-feira,4,TREB. MINAS,IFCO,6424,363.0,3
2024-02-10,sábado,5,PH CASCAVEL,IFCO,6424,342.0,1
2024-02-10,sábado,5,PH SUL (PF),HB,623,3270.0,5
2024-02-10,sábado,5,PH SUL (PF),IFCO,6416,199.0,6
2024-02-10,sábado,5,PH SUL (PF),IFCO,6424,2281.0,6
2024-02-10,sábado,5,PH UBAJARA,IFCO,6416,33.0,1
2024-02-10,sábado,5,TREB. MINAS,HB,NAO_INFORMADO,1048.0,48
2024-02-10,sábado,5,TREB. MINAS,IFCO,6416,1845.0,58
2024-02-10,sábado,5,TREB. MINAS,IFCO,6424,81.0,3
2024-02-12,segunda-feira,0,PH SUL (PF),HB,623,670.0,1
2024-02-12,segunda-feira,0,PH SUL (PF),IFCO,6416,18.0,3
2024-02-12,segunda-feira,0,PH SUL (PF),IFCO,6424,1563.0,7
2024-02-12,segunda-feira,0,PH UBAJARA,IFCO,6416,156.0,28
2024-02-12,segunda-feira,0,PH UBAJARA,IFCO,6424,65.0,10
2024-02-12,segunda-feira,0,TREB. MINAS,HB,NAO_INFORMADO,217.0,21
2024-02-12,segunda-feira,0,TREB. MINAS,IFCO,6416,465.0,32
2024-02-12,segunda-feira,0,TREB. MINAS,IFCO,6424,68.0,9
2024-02-13,terça-feira,1,PH CASCAVEL,IFCO,6424,720.0,1
2024-02-13,terça-feira,1,PH SUL (PF),HB,623,1935.0,2
2024-02-13,terça-feira,1,PH SUL (PF),IFCO,6416,856.0,6
2024-02-13,terça-feira,1,PH SUL (PF),IFCO,6424,2241.0,6
2024-02-13,terça-feira,1,PH UBAJARA,IFCO,6416,548.0,43
2024-02-13,terça-feira,1,PH UBAJARA,IFCO,6424,53.0,4
2024-02-13,terça-feira,1,TREB. MINAS,HB,NAO_INFORMADO,157.0,6
2024-02-13,terça-feira,1,TREB. MINAS,IFCO,6416,1093.555555555556,22
2024-02-13,terça-feira,1,TREB. MINAS,IFCO,6424,80.0,2
2024-02-14,quarta-feira,2,PH CORUMBA (PF),IFCO,6416,143.0,7
2024-02-14,quarta-feira,2,PH CORUMBA (PF),IFCO,6424,43.0,5
2024-02-14,quarta-feira,2,PH SUL (PF),HB,623,1340.0,4
2024-02-14,quarta-feira,2,PH SUL (PF),IFCO,6416,801.0,10
2024-02-14,quarta-feira,2,PH SUL (PF),IFCO,6424,640.0,1
2024-02-14,quarta-feira,2,PH SUL (PF),IFCO,NAO_INFORMADO,8.0,1
2024-02-14,quarta-feira,2,PH UBAJARA,IFCO,6416,444.0,32
2024-02-14,quarta-feira,2,PH UBAJARA,IFCO,6424,161.0,4
2024-02-14,quarta-feira,2,TREB. CEAGESP,HB,623,42.0,3
2024-02-14,quarta-feira,2,TREB. MINAS,HB,NAO_INFORMADO,1370.0,23
2024-02-14,quarta-feira,2,TREB. MINAS,IFCO,6416,855.0,47
2024-02-14,quarta-feira,2,TREB. MINAS,IFCO,6424,15.0,6
2024-02-15,quinta-feira,3,PH SUL (PF),HB,623,1260.0,1
2024-02-15,quinta-feira,3,PH SUL (PF),IFCO,6416,179.0,6
2024-02-15,quinta-feira,3,PH SUL (PF),IFCO,6424,2400.0,7
2024-02-15,quinta-feira,3,PH UBAJARA,IFCO,6416,743.0,21
2024-02-15,quinta-feira,3,PH UBAJARA,IFCO,6424,247.0,15
2024-02-15,quinta-feira,3,TREB. MINAS,HB,NAO_INFORMADO,1546.0,39
2024-02-15,quinta-feira,3,TREB. MINAS,IFCO,6416,428.0,37
2024-02-15,quinta-feira,3,TREB. MINAS,IFCO,6424,3.0,2
2024-02-16,sexta-feira,4,PH SUL (PF),IFCO,6416,1004.0,8
2024-02-16,sexta-feira,4,PH SUL (PF),IFCO,6424,6341.0,9
2024-02-16,sexta-feira,4,PH UBAJARA,IFCO,6416,536.0,27
2024-02-16,sexta-feira,4,PH UBAJARA,IFCO,6424,81.0,8
2024-02-16,sexta-feira,4,TREB. CEAGESP,HB,623,92.0,3
2024-02-16,sexta-feira,4,TREB. MINAS,IFCO,6416,526.0,19
2024-02-17,sábado,5,PH SUL (PF),HB,623,1930.0,3
2024-02-17,sábado,5,PH SUL (PF),IFCO,6416,584.0,7
2024-02-17,sábado,5,PH SUL (PF),IFCO,6424,2199.0,7
2024-02-17,sábado,5,PH SUL (PF),IFCO,NAO_INFORMADO,1.0,1
2024-02-17,sábado,5,PH UBAJARA,IFCO,6416,471.0,54
2024-02-17,sábado,5,PH UBAJARA,IFCO,6424,237.0,20
2024-02-17,sábado,5,TREB. MINAS,HB,NAO_INFORMADO,120.0,8
2024-02-17,sábado,5,TREB. MINAS,IFCO,6416,1958.0,62
2024-02-17,sábado,5,TREB. MINAS,IFCO,6424,101.0,4
2024-02-19,segunda-feira,0,PH SUL (PF),HB,623,1340.0,3
2024-02-19,segunda-feira,0,PH SUL (PF),IFCO,6416,674.0,9
2024-02-19,segunda-feira,0,PH SUL (PF),IFCO,6424,640.0,1
2024-02-19,segunda-feira,0,PH SUL (PF),IFCO,NAO_INFORMADO,9.0,1
2024-02-19,segunda-feira,0,PH UBAJARA,IFCO,6416,468.0,36
2024-02-19,segunda-feira,0,PH UBAJARA,IFCO,6424,170.0,15
2024-02-19,segunda-feira,0,TREB. CEAGESP,HB,623,93.0,3
2024-02-19,segunda-feira,0,TREB. MINAS,HB,NAO_INFORMADO,340.0,32
2024-02-19,segunda-feira,0,TREB. MINAS,IFCO,6416,611.0,30
2024-02-19,segunda-feira,0,TREB. MINAS,IFCO,6424,65.0,13
2024-02-19,segunda-feira,0,TREBESCHI DF,IFCO,6416,39.0,3
2024-02-20,terça-feira,1,PH CASCAVEL,IFCO,6424,640.0,2
2024-02-20,terça-feira,1,PH SUL (PF),HB,623,1180.0,3
2024-02-20,terça-feira,1,PH SUL (PF),IFCO,6416,961.0,8
2024-02-20,terça-feira,1,PH SUL (PF),IFCO,6424,3960.0,8
2024-02-20,terça-feira,1,PH SUL (PF),IFCO,NAO_INFORMADO,3.0,1
2024-02-20,terça-feira,1,PH UBAJARA,IFCO,6416,510.0,21
2024-02-20,terça-feira,1,TREB. CEAGESP,HB,623,147.0,1
2024-02-20,terça-feira,1,TREB. MINAS,HB,NAO_INFORMADO,433.0,7
2024-02-20,terça-feira,1,TREB. MINAS,IFCO,6416,754.0,26
2024-02-20,terça-feira,1,TREB. MINAS,IFCO,6424,178.0,4
2024-02-21,quarta-feira,2,PH CORUMBA (PF),IFCO,6416,240.0,9
2024-02-21,quarta-feira,2,PH CORUMBA (PF),IFCO,6424,37.0,4
2024-02-21,quarta-feira,2,PH SUL (PF),HB,623,1260.0,1
2024-02-21,quarta-feira,2,PH SUL (PF),IFCO,6416,290.0,10
2024-02-21,quarta-feira,2,PH SUL (PF),IFCO,6424,1348.0,5
2024-02-21,quarta-feira,2,PH UBAJARA,IFCO,6416,934.2,85
2024-02-21,quarta-feira,2,PH UBAJARA,IFCO,6424,419.0,33
2024-02-21,quarta-feira,2,TREB. CEAGESP,HB,623,15.0,2
2024-02-21,quarta-feira,2,TREB. MINAS,IFCO,6416,681.0,43
2024-02-21,quarta-feira,2,TREB. MINAS,IFCO,6424,14.0,3
2024-02-22,quinta-feira,3,PH SUL (PF),HB,623,2380.0,2
2024-02-22,quinta-feira,3,PH SUL (PF),IFCO,6416,19.0,2
2024-02-22,quinta-feira,3,PH SUL (PF),IFCO,6424,3237.0,5
2024-02-22,quinta-feira,3,PH SUL (PF),IFCO,NAO_INFORMADO,3.0,1
2024-02-22,quinta-feira,3,PH UBAJARA,IFCO,6416,54.0,16
2024-02-22,quinta-feira,3,PH UBAJARA,IFCO,6424,12.0,2
2024-02-22,quinta-feira,3,TREB. CEAGESP,HB,623,31.0,2
2024-02-22,quinta-feira,3,TREB. MINAS,HB,NAO_INFORMADO,563.0,20
2024-02-22,quinta-feira,3,TREB. MINAS,IFCO,6416,603.0,41
2024-02-22,quinta-feira,3,TREB. MINAS,IFCO,6424,30.0,4
2024-02-23,sexta-feira,4,PH CASCAVEL,IFCO,6424,1040.0,2
2024-02-23,sexta-feira,4,PH SUL (PF),HB,623,640.0,2
2024-02-23,sexta-feira,4,PH SUL (PF),IFCO,6416,940.0,10
2024-02-23,sexta-feira,4,PH SUL (PF),IFCO,6424,5241.0,6
2024-02-23,sexta-feira,4,PH SUL (PF),IFCO,NAO_INFORMADO,3.0,1
2024-02-23,sexta-feira,4,PH UBAJARA,IFCO,6416,451.0,5
2024-02-23,sexta-feira,4,PH UBAJARA,IFCO,6424,40.0,1
2024-02-23,sexta-feira,4,TREB. MINAS,IFCO,6416,475.0,20
2024-02-23,sexta-feira,4,TREBESCHI DF,IFCO,6416,10.0,2
2024-02-24,sábado,5,PH SUL (PF),HB,623,3885.0,7
2024-02-24,sábado,5,PH SUL (PF),IFCO,6416,467.0,9
2024-02-24,sábado,5,PH SUL (PF),IFCO,6424,2631.0,6
2024-02-24,sábado,5,PH SUL (PF),IFCO,NAO_INFORMADO,1.0,1
2024-02-24,sábado,5,PH UBAJARA,IFCO,6416,1406.0,103
2024-02-24,sábado,5,PH UBAJARA,IFCO,6424,354.0,30
2024-02-24,sábado,5,TREB. MINAS,HB,NAO_INFORMADO,326.0,7
2024-02-24,sábado,5,TREB. MINAS,IFCO,6416,1189.0,44
2024-02-24,sábado,5,TREB. MINAS,IFCO,6424,346.0,6
2024-02-24,sábado,5,TREBESCHI DF,IFCO,6416,1.666666666666667,2
2024-02-26,segunda-feira,0,PH CASCAVEL,IFCO,6424,1228.0,3
2024-02-26,segunda-feira,0,PH SUL (PF),HB,623,670.0,1
2024-02-26,segunda-feira,0,PH SUL (PF),IFCO,6416,671.0,9
2024-02-26,segunda-feira,0,PH SUL (PF),IFCO,6424,1281.0,4
2024-02-26,segunda-feira,0,PH SUL (PF),IFCO,NAO_INFORMADO,9.0,1
2024-02-26,segunda-feira,0,PH UBAJARA,IFCO,6416,335.0,18
2024-02-26,segunda-feira,0,PH UBAJARA,IFCO,6424,305.0,18
2024-02-26,segunda-feira,0,TREB. MINAS,HB,NAO_INFORMADO,704.0,47
2024-02-26,segunda-feira,0,TREB. MINAS,IFCO,6416,402.0,29
2024-02-26,segunda-feira,0,TREB. MINAS,IFCO,6424,36.0,6
2024-02-27,terça-feira,1,PH CASCAVEL,IFCO,6424,1120.0,4
2024-02-27,terça-feira,1,PH SUL (PF),HB,623,1250.0,1
2024-02-27,terça-feira,1,PH SUL (PF),IFCO,6416,885.0,12
2024-02-27,terça-feira,1,PH SUL (PF),IFCO,6424,1081.0,4
2024-02-27,terça-feira,1,PH SUL (PF),IFCO,NAO_INFORMADO,3.0,1
2024-02-27,terça-feira,1,PH UBAJARA,IFCO,6416,573.0,32
2024-02-27,terça-feira,1,PH UBAJARA,IFCO,6424,19.0,15
2024-02-27,terça-feira,1,TREB. MINAS,HB,NAO_INFORMADO,213.0,6
2024-02-27,terça-feira,1,TREB. MINAS,IFCO,6416,642.0,22
2024-02-27,terça-feira,1,TREB. MINAS,IFCO,6424,237.0,5
2024-02-27,terça-feira,1,TREBESCHI DF,IFCO,6416,3.33333333333333,1
2024-02-28,quarta-feira,2,PH CORUMBA (PF),IFCO,6416,58.0,1
2024-02-28,quarta-feira,2,PH CORUMBA (PF),IFCO,6424,54.0,4
2024-02-28,quarta-feira,2,PH SUL (PF),HB,623,1930.0,4
2024-02-28,quarta-feira,2,PH SUL (PF),IFCO,6416,712.0,9
2024-02-28,quarta-feira,2,PH SUL (PF),IFCO,6424,921.0,8
2024-02-28,quarta-feira,2,PH SUL (PF),IFCO,NAO_INFORMADO,5.0,1
2024-02-28,quarta-feira,2,PH UBAJARA,IFCO,6416,659.0,81
2024-02-28,quarta-feira,2,PH UBAJARA,IFCO,6424,148.0,22
2024-02-28,quarta-feira,2,TREB. MINAS,HB,NAO_INFORMADO,315.0,21
2024-02-28,quarta-feira,2,TREB. MINAS,IFCO,6416,779.0,42
2024-02-28,quarta-feira,2,TREB. MINAS,IFCO,6424,17.0,3
2024-02-29,quinta-feira,3,PH CASCAVEL,IFCO,6424,1120.0,4
2024-02-29,quinta-feira,3,PH CORUMBA (PF),IFCO,6416,170.0,5
2024-02-29,quinta-feira,3,PH SUL (PF),HB,623,1260.0,1
